date,consumption_kWh,temperature_hourly,temperature_day_mean,hour,weekday,month,day,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,temp_yesterday,temp_day_before_yesterday,temp_trend,temperature_day_mean_smoothed,is_heating_period,is_holiday,is_weekend,temp_rolling_24h
2023-12-20 05:00:00+00:00,375.1150678634031,5.43720196829783,6.476064583200118,5,2,12,20,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.332509557784177,1,0,False,6.3488174392452335
2023-12-20 06:00:00+00:00,400.7562927356465,5.5791797733368025,6.476064583200118,6,2,12,20,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.337729685472834,1,0,False,6.355886725020504
2023-12-20 07:00:00+00:00,388.1583979961314,5.581914268047261,6.476064583200118,7,2,12,20,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.347069362466228,1,0,False,6.362956010795776
2023-12-20 08:00:00+00:00,394.2168218450937,5.762629254654015,6.476064583200118,8,2,12,20,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.361114405798528,1,0,False,6.370025296571047
2023-12-20 09:00:00+00:00,413.391066873872,5.968401718149349,6.476064583200118,9,2,12,20,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.3804506325039,1,0,False,6.377094582346317
2023-12-20 10:00:00+00:00,359.87426281590115,6.321967718328309,6.476064583200118,10,2,12,20,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.405663859616508,1,0,False,6.38416386812159
2023-12-20 11:00:00+00:00,372.6794167188734,6.963106091852084,6.476064583200118,11,2,12,20,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.437339904170528,1,0,False,6.39123315389686
2023-12-20 12:00:00+00:00,408.45931214460006,7.065984583962508,6.476064583200118,12,2,12,20,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.476064583200118,1,0,False,6.398302439672133
2023-12-20 13:00:00+00:00,414.6256291429019,7.050779342651367,6.476064583200118,13,2,12,20,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.522176450099251,1,0,False,6.405371725447405
2023-12-20 14:00:00+00:00,387.736525408301,7.018964470820892,6.476064583200118,14,2,12,20,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6.306401724593605,5.4324384103480705,0.8739633142455343,6.575025003701084,1,0,False,6.412441011222675
